$GPGLL,5158.8854,N,00421.2960,E,045816.000,A,A*55
$GPGLL,5158.8810,N,00421.2976,E,045817.000,A,A*53
$GPGLL,5158.8764,N,00421.2993,E,045818.000,A,A*5B
$GPGLL,5158.8720,N,00421.3010,E,045819.000,A,A*59
$GPGLL,5158.8677,N,00421.3026,E,045820.000,A,A*55
$GPGLL,5158.8635,N,00421.3042,E,045821.000,A,A*50
$GPGLL,5158.8592,N,00421.3058,E,045822.000,A,A*56
$GPGLL,5158.8548,N,00421.3077,E,045823.000,A,A*5D
$GPGLL,5158.8503,N,00421.3094,E,045824.000,A,A*58
$GPGLL,5158.8459,N,00421.3112,E,045825.000,A,A*58
$GPGLL,5158.8415,N,00421.3127,E,045826.000,A,A*55
$GPGLL,5158.8370,N,00421.3144,E,045827.000,A,A*55
$GPGLL,5158.8327,N,00421.3159,E,045828.000,A,A*54
$GPGLL,5158.8285,N,00421.3177,E,045829.000,A,A*50
$GPGLL,5158.8241,N,00421.3192,E,045830.000,A,A*5B
$GPGLL,5158.8195,N,00421.3207,E,045831.000,A,A*5F
$GPGLL,5158.8151,N,00421.3224,E,045832.000,A,A*55
$GPGLL,5158.8107,N,00421.3242,E,045833.000,A,A*57
$GPGLL,5158.8062,N,00421.3258,E,045834.000,A,A*59
$GPGLL,5158.8019,N,00421.3276,E,045835.000,A,A*58
$GPGLL,5158.7975,N,00421.3292,E,045836.000,A,A*5D
$GPGLL,5158.7932,N,00421.3311,E,045837.000,A,A*55
$GPGLL,5158.7887,N,00421.3327,E,045838.000,A,A*50
$GPGLL,5158.7844,N,00421.3339,E,045839.000,A,A*51
$GPGLL,5158.7800,N,00421.3352,E,045840.000,A,A*52
$GPGLL,5158.7754,N,00421.3368,E,045841.000,A,A*54
$GPGLL,5158.7706,N,00421.3383,E,045842.000,A,A*55
$GPGLL,5158.7660,N,00421.3397,E,045843.000,A,A*50
$GPGLL,5158.7613,N,00421.3416,E,045844.000,A,A*5D
$GPGLL,5158.7567,N,00421.3436,E,045845.000,A,A*5E
$GPGLL,5158.7520,N,00421.3451,E,045846.000,A,A*5F
$GPGLL,5158.7473,N,00421.3468,E,045847.000,A,A*53
$GPGLL,5158.7430,N,00421.3488,E,045848.000,A,A*55
$GPGLL,5158.7386,N,00421.3508,E,045849.000,A,A*57
$GPGLL,5158.7340,N,00421.3529,E,045850.000,A,A*56
$GPGLL,5158.7294,N,00421.3548,E,045851.000,A,A*58
$GPGLL,5158.7248,N,00421.3568,E,045852.000,A,A*58
$GPGLL,5158.7206,N,00421.3586,E,045853.000,A,A*53
$GPGLL,5158.7166,N,00421.3603,E,045854.000,A,A*5F
$GPGLL,5158.7123,N,00421.3622,E,045855.000,A,A*5C
$GPGLL,5158.7084,N,00421.3637,E,045856.000,A,A*57
$GPGLL,5158.7050,N,00421.3654,E,045857.000,A,A*5A
$GPGLL,5158.7027,N,00421.3673,E,045858.000,A,A*50
$GPGLL,5158.7016,N,00421.3702,E,045859.000,A,A*54
$GPGLL,5158.7017,N,00421.3742,E,045900.000,A,A*5C
$GPGLL,5158.7025,N,00421.3792,E,045901.000,A,A*51
$GPGLL,5158.7032,N,00421.3845,E,045902.000,A,A*51
$GPGLL,5158.7041,N,00421.3900,E,045903.000,A,A*54
$GPGLL,5158.7049,N,00421.3958,E,045904.000,A,A*56
$GPGLL,5158.7055,N,00421.4022,E,045905.000,A,A*59
$GPGLL,5158.7064,N,00421.4085,E,045906.000,A,A*55
$GPGLL,5158.7077,N,00421.4151,E,045907.000,A,A*5E
$GPGLL,5158.7090,N,00421.4219,E,045908.000,A,A*57
$GPGLL,5158.7103,N,00421.4286,E,045909.000,A,A*5B
$GPGLL,5158.7117,N,00421.4354,E,045910.000,A,A*58
$GPGLL,5158.7131,N,00421.4423,E,045911.000,A,A*5A
$GPGLL,5158.7143,N,00421.4490,E,045912.000,A,A*54
$GPGLL,5158.7155,N,00421.4560,E,045913.000,A,A*5C
$GPGLL,5158.7165,N,00421.4625,E,045914.000,A,A*5A
$GPGLL,5158.7176,N,00421.4696,E,045915.000,A,A*51
$GPGLL,5158.7190,N,00421.4768,E,045916.000,A,A*5A
$GPGLL,5158.7201,N,00421.4838,E,045917.000,A,A*5A
$GPGLL,5158.7212,N,00421.4908,E,045918.000,A,A*55
$GPGLL,5158.7224,N,00421.4982,E,045919.000,A,A*53
$GPGLL,5158.7237,N,00421.5055,E,045920.000,A,A*59
$GPGLL,5158.7248,N,00421.5123,E,045921.000,A,A*50
$GPGLL,5158.7259,N,00421.5191,E,045922.000,A,A*5A
$GPGLL,5158.7271,N,00421.5261,E,045923.000,A,A*5D
$GPGLL,5158.7283,N,00421.5330,E,045924.000,A,A*52
$GPGLL,5158.7297,N,00421.5399,E,045925.000,A,A*55
$GPGLL,5158.7309,N,00421.5470,E,045926.000,A,A*50
$GPGLL,5158.7321,N,00421.5541,E,045927.000,A,A*58
$GPGLL,5158.7330,N,00421.5612,E,045928.000,A,A*52
$GPGLL,5158.7341,N,00421.5685,E,045929.000,A,A*5B
$GPGLL,5158.7351,N,00421.5755,E,045930.000,A,A*5E
$GPGLL,5158.7364,N,00421.5826,E,045931.000,A,A*52
$GPGLL,5158.7374,N,00421.5895,E,045932.000,A,A*58
$GPGLL,5158.7387,N,00421.5966,E,045933.000,A,A*58
